,COU,Country,SOURCE,Source,SERIES,Series,TIME,Year,Unit Code_union,Unit_union,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value_union,Flag Codes,Flags,Unnamed: 0,MEASURE,Age group,Unit Code_gini_cpi,Unit_gini_cpi,Value_gini_cpi
2671,SWE,Sweden,SVY,Survey data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,2878.0,,,62561,CPI2015,Retirement age population: above 65,IDX,Index,100.0468
2672,SWE,Sweden,SVY,Survey data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,2878.0,,,62639,CPI2015,Working age population: 18-65,IDX,Index,100.0468
2673,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,19183,GINI,Total population,0_TO_1,0-1 scale,0.274
2674,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,19194,CPI2010,Total population,IDX,Index,103.6433056
2675,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,35666,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.266
2676,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,35677,CPI2010,Working age population: 18-65,IDX,Index,103.6433056
2677,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,48173,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.28600000000000003
2678,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,48184,CPI2010,Retirement age population: above 65,IDX,Index,103.6433056
2679,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62535,CPI2015,Total population,IDX,Index,100.0468
2680,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62561,CPI2015,Retirement age population: above 65,IDX,Index,100.0468
2681,SWE,Sweden,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62639,CPI2015,Working age population: 18-65,IDX,Index,100.0468
2682,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,19183,GINI,Total population,0_TO_1,0-1 scale,0.274
2683,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,19194,CPI2010,Total population,IDX,Index,103.6433056
2684,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,35666,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.266
2685,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,35677,CPI2010,Working age population: 18-65,IDX,Index,103.6433056
2686,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,48173,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.28600000000000003
2687,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,48184,CPI2010,Retirement age population: above 65,IDX,Index,103.6433056
2688,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,62535,CPI2015,Total population,IDX,Index,100.0468
2689,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,62561,CPI2015,Retirement age population: above 65,IDX,Index,100.0468
2690,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,67.3,,,62639,CPI2015,Working age population: 18-65,IDX,Index,100.0468
2691,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,19183,GINI,Total population,0_TO_1,0-1 scale,0.274
2692,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,19194,CPI2010,Total population,IDX,Index,103.6433056
2693,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,35666,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.266
2694,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,35677,CPI2010,Working age population: 18-65,IDX,Index,103.6433056
2695,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,48173,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.28600000000000003
2696,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,48184,CPI2010,Retirement age population: above 65,IDX,Index,103.6433056
2697,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62535,CPI2015,Total population,IDX,Index,100.0468
2698,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62561,CPI2015,Retirement age population: above 65,IDX,Index,100.0468
2699,SWE,Sweden,SVY,Survey data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4279.0,,,62639,CPI2015,Working age population: 18-65,IDX,Index,100.0468
2700,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2701,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2702,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2703,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2704,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2705,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2706,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,62536,CPI2015,Total population,IDX,Index,100.0
2707,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2708,SWE,Sweden,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2942.0,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2709,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2710,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2711,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2712,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2713,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2714,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2715,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,62536,CPI2015,Total population,IDX,Index,100.0
2716,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2717,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.8,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2718,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2719,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2720,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2721,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2722,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2723,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2724,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,62536,CPI2015,Total population,IDX,Index,100.0
2725,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2726,SWE,Sweden,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,2907.0,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2727,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2728,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2729,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2730,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2731,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2732,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2733,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62536,CPI2015,Total population,IDX,Index,100.0
2734,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2735,SWE,Sweden,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2736,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2737,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2738,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2739,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2740,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2741,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2742,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,62536,CPI2015,Total population,IDX,Index,100.0
2743,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2744,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,67.0,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2745,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,19184,GINI,Total population,0_TO_1,0-1 scale,0.278
2746,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,19195,CPI2010,Total population,IDX,Index,103.5948232
2747,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,35667,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.269
2748,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,35678,CPI2010,Working age population: 18-65,IDX,Index,103.5948232
2749,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,48174,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.293
2750,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,48185,CPI2010,Retirement age population: above 65,IDX,Index,103.5948232
2751,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62536,CPI2015,Total population,IDX,Index,100.0
2752,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62562,CPI2015,Retirement age population: above 65,IDX,Index,100.0
2753,SWE,Sweden,SVY,Survey data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4341.0,,,62640,CPI2015,Working age population: 18-65,IDX,Index,100.0
2754,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,19185,GINI,Total population,0_TO_1,0-1 scale,0.282
2755,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,19196,CPI2010,Total population,IDX,Index,104.6145071
2756,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,35668,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.273
2757,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,35679,CPI2010,Working age population: 18-65,IDX,Index,104.6145071
2758,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,48175,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.299
2759,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,48186,CPI2010,Retirement age population: above 65,IDX,Index,104.6145071
2760,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,62537,CPI2015,Total population,IDX,Index,100.9843
2761,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,62563,CPI2015,Retirement age population: above 65,IDX,Index,100.9843
2762,SWE,Sweden,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2954.0,,,62641,CPI2015,Working age population: 18-65,IDX,Index,100.9843
2763,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,19185,GINI,Total population,0_TO_1,0-1 scale,0.282
2764,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,19196,CPI2010,Total population,IDX,Index,104.6145071
2765,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,35668,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.273
2766,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,35679,CPI2010,Working age population: 18-65,IDX,Index,104.6145071
2767,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,48175,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.299
2768,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,48186,CPI2010,Retirement age population: above 65,IDX,Index,104.6145071
2769,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,62537,CPI2015,Total population,IDX,Index,100.9843
2770,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,62563,CPI2015,Retirement age population: above 65,IDX,Index,100.9843
2771,SWE,Sweden,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.9,,,62641,CPI2015,Working age population: 18-65,IDX,Index,100.9843
2772,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,19185,GINI,Total population,0_TO_1,0-1 scale,0.282
2773,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,19196,CPI2010,Total population,IDX,Index,104.6145071
2774,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,35668,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.273
2775,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,35679,CPI2010,Working age population: 18-65,IDX,Index,104.6145071
2776,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,48175,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.299
2777,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,48186,CPI2010,Retirement age population: above 65,IDX,Index,104.6145071
2778,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,62537,CPI2015,Total population,IDX,Index,100.9843
2779,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,62563,CPI2015,Retirement age population: above 65,IDX,Index,100.9843
2780,SWE,Sweden,SVY,Survey data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,2949.0,,,62641,CPI2015,Working age population: 18-65,IDX,Index,100.9843
2781,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,19185,GINI,Total population,0_TO_1,0-1 scale,0.282
2782,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,19196,CPI2010,Total population,IDX,Index,104.6145071
2783,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,35668,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.273
2784,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,35679,CPI2010,Working age population: 18-65,IDX,Index,104.6145071
2785,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,48175,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.299
2786,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,48186,CPI2010,Retirement age population: above 65,IDX,Index,104.6145071
2787,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,62537,CPI2015,Total population,IDX,Index,100.9843
2788,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,62563,CPI2015,Retirement age population: above 65,IDX,Index,100.9843
2789,SWE,Sweden,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4419.0,,,62641,CPI2015,Working age population: 18-65,IDX,Index,100.9843
2790,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,19185,GINI,Total population,0_TO_1,0-1 scale,0.282
2791,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,19196,CPI2010,Total population,IDX,Index,104.6145071
2792,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,35668,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.273
2793,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,35679,CPI2010,Working age population: 18-65,IDX,Index,104.6145071
2794,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,48175,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.299
2795,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,48186,CPI2010,Retirement age population: above 65,IDX,Index,104.6145071
2796,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,62537,CPI2015,Total population,IDX,Index,100.9843
2797,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,62563,CPI2015,Retirement age population: above 65,IDX,Index,100.9843
2798,SWE,Sweden,SVY,Survey data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,66.7,,,62641,CPI2015,Working age population: 18-65,IDX,Index,100.9843
